hrap_id,hrapx,hrapy,county,max_win_pt,return_period
525_267,525,267,Knox,0.14,1.0
533_268,533,268,Baylor,0.11,1.0
540_269,540,269,Baylor,0.11,1.0
548_270,548,270,Archer,0.12,1.0
556_271,556,271,Clay,0.11,1.0
564_272,564,272,Clay,0.11,1.0
572_272,572,272,Montague,0.1,1.0
579_274,579,274,Cooke,0.11,1.0
587_275,587,275,Cooke,0.1,1.0
595_276,595,276,Grayson,0.09,1.0
603_277,603,277,Fannin,0.11,1.0
611_278,611,278,Fannin,0.29,1.0
618_279,618,279,Lamar,0.13,1.0
626_281,626,281,Red River,0.19,1.0
634_282,634,282,Red River,0.25,1.0
642_283,642,283,Bowie,0.17,1.0
560_281,560,281,Clay,0.07,1.0
552_280,552,280,Wichita,0.09,1.0
545_279,545,279,Wichita,0.11,1.0
537_278,537,278,Wilbarger,0.14,1.0
529_277,529,277,Wilbarger,0.11,1.0
521_276,521,276,Foard,0.05,1.0
506_275,506,275,Cottle,0.16,1.0
498_275,498,275,Motley,0.13,1.0
490_274,490,274,Floyd,0.06,1.0
482_273,482,273,Floyd,0.05,1.0
475_273,475,273,Hale,0.06,1.0
467_273,467,273,Lamb,0.04,1.0
459_272,459,272,Lamb,0.02,1.0
451_272,451,272,Bailey,0.02,1.0
446_281,446,281,Bailey,0.04,1.0
453_281,453,281,Bailey,0.02,1.0
461_282,461,282,Lamb,0.09,1.0
469_282,469,282,Hale,0.07,1.0
477_283,477,283,Hale,0.09,1.0
484_283,484,283,Floyd,0.03,1.0
492_284,492,284,Motley,0.11,1.0
500_284,500,284,Motley,0.14,1.0
508_285,508,285,Cottle,0.08,1.0
515_285,515,285,Cottle,0.05,1.0
523_286,523,286,Hardeman,0.04,1.0
531_287,531,287,Wilbarger,0.05,1.0
512_294,512,294,Childress,0.06,1.0
504_294,504,294,Hall,0.08,1.0
497_293,497,293,Hall,0.05,1.0
489_293,489,293,Briscoe,0.03,1.0
481_292,481,292,Swisher,0.02,1.0
474_292,474,292,Swisher,0.01,1.0
466_291,466,291,Castro,0.09,1.0
458_291,458,291,Castro,0.03,1.0
450_291,450,291,Parmer,0.02,1.0
445_300,445,300,Deaf Smith,0.08,1.0
453_300,453,300,Deaf Smith,0.01,1.0
460_300,460,300,Deaf Smith,0.15,1.0
468_301,468,301,Randall,0.07,1.0
476_301,476,301,Randall,0.01,1.0
483_302,483,302,Armstrong,0.03,1.0
491_302,491,302,Donley,0.01,1.0
498_303,498,303,Donley,0.02,1.0
506_303,506,303,Collingsworth,0.02,1.0
510_313,510,313,Wheeler,0.01,1.0
503_312,503,312,Wheeler,0.01,1.0
495_312,495,312,Gray,0.03,1.0
488_311,488,311,Carson,0.01,1.0
480_311,480,311,Carson,0.0,0.0
473_310,473,310,Potter,0.02,1.0
465_310,465,310,Potter,0.03,1.0
457_310,457,310,Oldham,0.05,1.0
450_309,450,309,Oldham,0.03,1.0
452_319,452,319,Oldham,0.03,1.0
459_319,459,319,Oldham,0.01,1.0
467_319,467,319,Potter,0.0,0.0
474_320,474,320,Potter,0.01,1.0
482_320,482,320,Carson,0.0,0.0
490_321,490,321,Gray,0.0,0.0
497_321,497,321,Gray,0.0,0.0
505_322,505,322,Wheeler,0.02,1.0
512_322,512,322,Wheeler,0.01,1.0
509_331,509,331,Hemphill,0.02,1.0
501_331,501,331,Hemphill,0.0,0.0
494_330,494,330,Roberts,0.0,0.0
486_330,486,330,Hutchinson,0.0,0.0
479_329,479,329,Hutchinson,0.02,1.0
471_329,471,329,Moore,0.0,0.0
464_328,464,328,Moore,0.0,0.0
457_328,457,328,Hartley,0.0,0.0
449_328,449,328,Hartley,0.0,0.0
444_337,444,337,Dallam,0.0,0.0
451_337,451,337,Dallam,0.0,0.0
459_337,459,337,Dallam,0.0,0.0
466_338,466,338,Sherman,0.0,0.0
473_338,473,338,Sherman,0.0,0.0
481_339,481,339,Hansford,0.0,0.0
488_339,488,339,Ochiltree,0.0,0.0
496_340,496,340,Ochiltree,0.0,0.0
503_340,503,340,Lipscomb,0.0,0.0
510_341,510,341,Lipscomb,0.0,0.0
503_346,503,346,Lipscomb,0.0,0.0
500_346,500,346,Lipscomb,0.0,0.0
498_346,498,346,Ochiltree,0.0,0.0
490_345,490,345,Ochiltree,0.0,0.0
488_345,488,345,Ochiltree,0.0,0.0
485_345,485,345,Hansford,0.0,0.0
476_344,476,344,Hansford,0.0,0.0
473_344,473,344,Sherman,0.0,0.0
471_344,471,344,Sherman,0.0,0.0
468_344,468,344,Sherman,0.0,0.0
456_343,456,343,Dallam,0.0,0.0
453_343,453,343,Dallam,0.0,0.0
448_343,448,343,Dallam,0.0,0.0
446_343,446,343,Dallam,0.0,0.0
444_343,444,343,Dallam,0.0,0.0
444_340,444,340,Dallam,0.0,0.0
446_340,446,340,Dallam,0.0,0.0
449_340,449,340,Dallam,0.0,0.0
451_340,451,340,Dallam,0.0,0.0
454_340,454,340,Dallam,0.0,0.0
456_340,456,340,Dallam,0.0,0.0
458_341,458,341,Dallam,0.0,0.0
461_341,461,341,Dallam,0.0,0.0
463_341,463,341,Sherman,0.0,0.0
466_341,466,341,Sherman,0.0,0.0
468_341,468,341,Sherman,0.0,0.0
471_341,471,341,Sherman,0.0,0.0
473_341,473,341,Sherman,0.0,0.0
476_341,476,341,Hansford,0.0,0.0
478_342,478,342,Hansford,0.0,0.0
481_342,481,342,Hansford,0.0,0.0
483_342,483,342,Hansford,0.0,0.0
486_342,486,342,Hansford,0.0,0.0
488_342,488,342,Ochiltree,0.0,0.0
490_342,490,342,Ochiltree,0.0,0.0
493_343,493,343,Ochiltree,0.0,0.0
495_343,495,343,Ochiltree,0.0,0.0
498_343,498,343,Ochiltree,0.0,0.0
500_343,500,343,Lipscomb,0.0,0.0
503_343,503,343,Lipscomb,0.0,0.0
505_344,505,344,Lipscomb,0.0,0.0
508_344,508,344,Lipscomb,0.0,0.0
510_344,510,344,Lipscomb,0.0,0.0
508_341,508,341,Lipscomb,0.0,0.0
506_340,506,340,Lipscomb,0.0,0.0
501_340,501,340,Lipscomb,0.0,0.0
498_340,498,340,Ochiltree,0.0,0.0
493_339,493,339,Ochiltree,0.0,0.0
491_339,491,339,Ochiltree,0.0,0.0
486_339,486,339,Hansford,0.0,0.0
483_339,483,339,Hansford,0.0,0.0
478_339,478,339,Hansford,0.0,0.0
476_338,476,338,Hansford,0.0,0.0
471_338,471,338,Sherman,0.0,0.0
468_338,468,338,Sherman,0.0,0.0
464_338,464,338,Sherman,0.0,0.0
461_338,461,338,Dallam,0.0,0.0
456_337,456,337,Dallam,0.0,0.0
454_337,454,337,Dallam,0.0,0.0
449_337,449,337,Dallam,0.0,0.0
446_337,446,337,Dallam,0.0,0.0
444_334,444,334,Dallam,0.0,0.0
446_334,446,334,Dallam,0.0,0.0
449_334,449,334,Dallam,0.0,0.0
451_334,451,334,Dallam,0.0,0.0
454_334,454,334,Dallam,0.0,0.0
456_334,456,334,Dallam,0.0,0.0
459_334,459,334,Dallam,0.0,0.0
461_334,461,334,Dallam,0.0,0.0
464_335,464,335,Sherman,0.0,0.0
466_335,466,335,Sherman,0.0,0.0
469_335,469,335,Sherman,0.0,0.0
471_335,471,335,Sherman,0.0,0.0
474_335,474,335,Sherman,0.0,0.0
476_335,476,335,Hansford,0.0,0.0
479_335,479,335,Hansford,0.0,0.0
481_336,481,336,Hansford,0.0,0.0
483_336,483,336,Hansford,0.0,0.0
486_336,486,336,Hansford,0.0,0.0
488_336,488,336,Ochiltree,0.0,0.0
491_336,491,336,Ochiltree,0.0,0.0
493_336,493,336,Ochiltree,0.0,0.0
496_337,496,337,Ochiltree,0.0,0.0
498_337,498,337,Ochiltree,0.0,0.0
501_337,501,337,Lipscomb,0.0,0.0
503_337,503,337,Lipscomb,0.0,0.0
506_337,506,337,Lipscomb,0.0,0.0
508_338,508,338,Lipscomb,0.0,0.0
511_335,511,335,Lipscomb,0.0,0.0
508_335,508,335,Lipscomb,0.0,0.0
506_334,506,334,Hemphill,0.02,1.0
504_334,504,334,Hemphill,0.0,0.0
501_334,501,334,Hemphill,0.0,0.0
499_334,499,334,Ochiltree,0.0,0.0
496_334,496,334,Ochiltree,0.0,0.0
494_333,494,333,Roberts,0.0,0.0
491_333,491,333,Roberts,0.0,0.0
489_333,489,333,Roberts,0.0,0.0
486_333,486,333,Hansford,0.0,0.0
484_333,484,333,Hansford,0.0,0.0
481_333,481,333,Hansford,0.0,0.0
479_332,479,332,Hutchinson,0.0,0.0
476_332,476,332,Hutchinson,0.0,0.0
474_332,474,332,Moore,0.0,0.0
471_332,471,332,Moore,0.0,0.0
469_332,469,332,Sherman,0.0,0.0
466_332,466,332,Sherman,0.0,0.0
464_332,464,332,Sherman,0.0,0.0
461_331,461,331,Hartley,0.0,0.0
459_331,459,331,Hartley,0.0,0.0
456_331,456,331,Hartley,0.0,0.0
454_331,454,331,Hartley,0.0,0.0
451_331,451,331,Hartley,0.0,0.0
449_331,449,331,Dallam,0.0,0.0
446_331,446,331,Dallam,0.0,0.0
444_331,444,331,Dallam,0.0,0.0
447_328,447,328,Hartley,0.0,0.0
452_328,452,328,Hartley,0.0,0.0
454_328,454,328,Hartley,0.0,0.0
459_328,459,328,Hartley,0.0,0.0
462_328,462,328,Hartley,0.0,0.0
466_329,466,329,Moore,0.0,0.0
469_329,469,329,Moore,0.0,0.0
474_329,474,329,Moore,0.0,0.0
476_329,476,329,Hutchinson,0.0,0.0
481_329,481,329,Hutchinson,0.05,1.0
484_330,484,330,Hutchinson,0.02,1.0
489_330,489,330,Roberts,0.0,0.0
491_330,491,330,Roberts,0.0,0.0
496_330,496,330,Roberts,0.0,0.0
499_331,499,331,Roberts,0.0,0.0
504_331,504,331,Hemphill,0.0,0.0
506_331,506,331,Hemphill,0.0,0.0
511_332,511,332,Hemphill,0.0,0.0
507_328,507,328,Hemphill,0.01,1.0
504_328,504,328,Hemphill,0.0,0.0
502_328,502,328,Hemphill,0.0,0.0
499_328,499,328,Roberts,0.0,0.0
497_327,497,327,Roberts,0.0,0.0
492_327,492,327,Roberts,0.01,1.0
489_327,489,327,Roberts,0.0,0.0
487_327,487,327,Hutchinson,0.0,0.0
484_327,484,327,Hutchinson,0.02,1.0
482_326,482,326,Hutchinson,0.05,1.0
477_326,477,326,Hutchinson,0.02,1.0
474_326,474,326,Moore,0.0,0.0
472_326,472,326,Moore,0.0,0.0
469_326,469,326,Moore,0.0,0.0
467_325,467,325,Moore,0.0,0.0
462_325,462,325,Hartley,0.0,0.0
459_325,459,325,Hartley,0.0,0.0
457_325,457,325,Hartley,0.0,0.0
454_325,454,325,Hartley,0.0,0.0
452_325,452,325,Hartley,0.0,0.0
447_325,447,325,Hartley,0.02,1.0
447_322,447,322,Hartley,0.03,1.0
449_322,449,322,Hartley,0.0,0.0
452_322,452,322,Hartley,0.0,0.0
454_322,454,322,Hartley,0.01,1.0
457_322,457,322,Hartley,0.01,1.0
459_322,459,322,Hartley,0.01,1.0
462_322,462,322,Hartley,0.01,1.0
464_322,464,322,Moore,0.0,0.0
467_322,467,322,Moore,0.0,0.0
469_323,469,323,Moore,0.0,0.0
472_323,472,323,Moore,0.0,0.0
474_323,474,323,Moore,0.0,0.0
477_323,477,323,Hutchinson,0.02,1.0
479_323,479,323,Hutchinson,0.04,1.0
482_323,482,323,Hutchinson,0.02,1.0
484_323,484,323,Hutchinson,0.01,1.0
487_324,487,324,Hutchinson,0.02,1.0
489_324,489,324,Roberts,0.0,0.0
492_324,492,324,Roberts,0.01,1.0
494_324,494,324,Roberts,0.0,0.0
497_324,497,324,Roberts,0.0,0.0
499_325,499,325,Roberts,0.01,1.0
502_325,502,325,Hemphill,0.0,0.0
504_325,504,325,Hemphill,0.01,1.0
507_325,507,325,Hemphill,0.03,1.0
509_325,509,325,Hemphill,0.01,1.0
510_322,510,322,Wheeler,0.01,1.0
507_322,507,322,Wheeler,0.02,1.0
502_322,502,322,Wheeler,0.01,1.0
500_321,500,321,Gray,0.02,1.0
495_321,495,321,Gray,0.0,0.0
492_321,492,321,Gray,0.0,0.0
487_321,487,321,Carson,0.0,0.0
485_320,485,320,Carson,0.0,0.0
479_320,479,320,Carson,0.04,1.0
477_320,477,320,Carson,0.02,1.0
472_320,472,320,Potter,0.02,1.0
469_319,469,319,Potter,0.0,0.0
464_319,464,319,Oldham,0.0,0.0
462_319,462,319,Oldham,0.0,0.0
457_319,457,319,Oldham,0.03,1.0
454_319,454,319,Oldham,0.06,1.0
449_319,449,319,Oldham,0.01,1.0
447_318,447,318,Oldham,0.04,1.0
447_315,447,315,Oldham,0.09,1.0
450_315,450,315,Oldham,0.05,1.0
452_316,452,316,Oldham,0.12,1.0
455_316,455,316,Oldham,0.09,1.0
457_316,457,316,Oldham,0.01,1.0
460_316,460,316,Oldham,0.03,1.0
462_316,462,316,Oldham,0.0,0.0
465_316,465,316,Potter,0.0,0.0
467_316,467,316,Potter,0.0,0.0
470_316,470,316,Potter,0.02,1.0
472_317,472,317,Potter,0.0,0.0
475_317,475,317,Potter,0.01,1.0
477_317,477,317,Carson,0.02,1.0
480_317,480,317,Carson,0.01,1.0
482_317,482,317,Carson,0.0,0.0
485_317,485,317,Carson,0.0,0.0
487_317,487,317,Carson,0.0,0.0
490_318,490,318,Gray,0.02,1.0
492_318,492,318,Gray,0.01,1.0
495_318,495,318,Gray,0.0,0.0
497_318,497,318,Gray,0.01,1.0
500_318,500,318,Gray,0.0,0.0
502_319,502,319,Wheeler,0.01,1.0
505_319,505,319,Wheeler,0.01,1.0
507_319,507,319,Wheeler,0.0,0.0
510_319,510,319,Wheeler,0.0,0.0
512_319,512,319,Wheeler,0.01,1.0
510_316,510,316,Wheeler,0.01,1.0
508_316,508,316,Wheeler,0.0,0.0
505_316,505,316,Wheeler,0.01,1.0
503_315,503,315,Wheeler,0.01,1.0
500_315,500,315,Gray,0.0,0.0
498_315,498,315,Gray,0.01,1.0
495_315,495,315,Gray,0.01,1.0
492_315,492,315,Gray,0.0,0.0
490_315,490,315,Gray,0.02,1.0
487_314,487,314,Carson,0.02,1.0
485_314,485,314,Carson,0.0,0.0
482_314,482,314,Carson,0.0,0.0
477_314,477,314,Carson,0.03,1.0
475_314,475,314,Potter,0.01,1.0
472_313,472,313,Potter,0.01,1.0
470_313,470,313,Potter,0.01,1.0
467_313,467,313,Potter,0.03,1.0
465_313,465,313,Potter,0.0,0.0
462_313,462,313,Oldham,0.0,0.0
460_313,460,313,Oldham,0.03,1.0
457_313,457,313,Oldham,0.05,1.0
455_313,455,313,Oldham,0.02,1.0
452_312,452,312,Oldham,0.04,1.0
450_312,450,312,Oldham,0.06,1.0
445_312,445,312,Oldham,0.18,1.0
445_309,445,309,Oldham,0.14,1.0
447_309,447,309,Oldham,0.06,1.0
452_309,452,309,Oldham,0.04,1.0
455_309,455,309,Oldham,0.02,1.0
460_310,460,310,Oldham,0.0,0.0
462_310,462,310,Oldham,0.0,0.0
467_310,467,310,Potter,0.02,1.0
470_310,470,310,Potter,0.02,1.0
475_310,475,310,Potter,0.02,1.0
478_311,478,311,Carson,0.0,0.0
483_311,483,311,Carson,0.0,0.0
485_311,485,311,Carson,0.06,1.0
490_311,490,311,Gray,0.02,1.0
493_312,493,312,Gray,0.02,1.0
498_312,498,312,Gray,0.0,0.0
500_312,500,312,Gray,0.0,0.0
505_313,505,313,Wheeler,0.0,0.0
508_313,508,313,Wheeler,0.02,1.0
513_313,513,313,Wheeler,0.0,0.0
511_310,511,310,Collingsworth,0.01,1.0
508_310,508,310,Collingsworth,0.01,1.0
506_309,506,309,Collingsworth,0.0,0.0
503_309,503,309,Collingsworth,0.01,1.0
500_309,500,309,Donley,0.0,0.0
495_309,495,309,Donley,0.02,1.0
493_309,493,309,Donley,0.03,1.0
490_308,490,308,Donley,0.03,1.0
488_308,488,308,Armstrong,0.02,1.0
485_308,485,308,Armstrong,0.03,1.0
480_308,480,308,Armstrong,0.01,1.0
478_308,478,308,Armstrong,0.0,0.0
475_307,475,307,Randall,0.01,1.0
473_307,473,307,Randall,0.02,1.0
470_307,470,307,Randall,0.04,1.0
465_307,465,307,Randall,0.06,1.0
463_307,463,307,Deaf Smith,0.04,1.0
460_307,460,307,Deaf Smith,0.0,0.0
457_307,457,307,Deaf Smith,0.03,1.0
455_306,455,306,Deaf Smith,0.03,1.0
450_306,450,306,Deaf Smith,0.06,1.0
447_306,447,306,Deaf Smith,0.11,1.0
445_306,445,306,Deaf Smith,0.17,1.0
445_303,445,303,Deaf Smith,0.16,1.0
447_303,447,303,Deaf Smith,0.16,1.0
450_303,450,303,Deaf Smith,0.08,1.0
453_303,453,303,Deaf Smith,0.02,1.0
455_303,455,303,Deaf Smith,0.03,1.0
458_303,458,303,Deaf Smith,0.02,1.0
460_304,460,304,Deaf Smith,0.02,1.0
463_304,463,304,Deaf Smith,0.03,1.0
465_304,465,304,Randall,0.03,1.0
468_304,468,304,Randall,0.05,1.0
470_304,470,304,Randall,0.05,1.0
473_304,473,304,Randall,0.02,1.0
475_304,475,304,Randall,0.0,0.0
478_304,478,304,Armstrong,0.01,1.0
480_305,480,305,Armstrong,0.01,1.0
483_305,483,305,Armstrong,0.02,1.0
486_305,486,305,Armstrong,0.03,1.0
488_305,488,305,Armstrong,0.03,1.0
491_305,491,305,Donley,0.02,1.0
493_305,493,305,Donley,0.01,1.0
496_306,496,306,Donley,0.01,1.0
498_306,498,306,Donley,0.01,1.0
501_306,501,306,Donley,0.01,1.0
503_306,503,306,Collingsworth,0.01,1.0
506_306,506,306,Collingsworth,0.0,0.0
508_307,508,307,Collingsworth,0.01,1.0
511_307,511,307,Collingsworth,0.01,1.0
513_307,513,307,Collingsworth,0.02,1.0
511_304,511,304,Collingsworth,0.02,1.0
509_304,509,304,Collingsworth,0.02,1.0
504_303,504,303,Collingsworth,0.01,1.0
501_303,501,303,Donley,0.02,1.0
496_303,496,303,Donley,0.01,1.0
493_302,493,302,Donley,0.0,0.0
488_302,488,302,Armstrong,0.06,1.0
486_302,486,302,Armstrong,0.05,1.0
481_301,481,301,Armstrong,0.03,1.0
478_301,478,301,Armstrong,0.02,1.0
473_301,473,301,Randall,0.0,0.0
470_301,470,301,Randall,0.02,1.0
465_301,465,301,Randall,0.04,1.0
463_301,463,301,Deaf Smith,0.03,1.0
458_300,458,300,Deaf Smith,0.02,1.0
455_300,455,300,Deaf Smith,0.02,1.0
450_300,450,300,Deaf Smith,0.01,1.0
448_300,448,300,Deaf Smith,0.06,1.0
448_297,448,297,Deaf Smith,0.02,1.0
450_297,450,297,Deaf Smith,0.02,1.0
453_297,453,297,Deaf Smith,0.02,1.0
455_297,455,297,Deaf Smith,0.03,1.0
458_297,458,297,Deaf Smith,0.06,1.0
460_297,460,297,Deaf Smith,0.04,1.0
463_297,463,297,Deaf Smith,0.04,1.0
466_298,466,298,Randall,0.04,1.0
468_298,468,298,Randall,0.02,1.0
471_298,471,298,Randall,0.02,1.0
473_298,473,298,Randall,0.01,1.0
476_298,476,298,Randall,0.02,1.0
478_298,478,298,Armstrong,0.03,1.0
481_298,481,298,Armstrong,0.04,1.0
483_299,483,299,Armstrong,0.04,1.0
486_299,486,299,Armstrong,0.09,1.0
488_299,488,299,Armstrong,0.06,1.0
491_299,491,299,Donley,0.03,1.0
494_299,494,299,Donley,0.01,1.0
496_299,496,299,Donley,0.02,1.0
499_300,499,300,Donley,0.03,1.0
501_300,501,300,Donley,0.03,1.0
504_300,504,300,Collingsworth,0.03,1.0
506_300,506,300,Collingsworth,0.02,1.0
509_300,509,300,Collingsworth,0.03,1.0
511_301,511,301,Collingsworth,0.02,1.0
514_301,514,301,Collingsworth,0.02,1.0
514_298,514,298,Childress,0.03,1.0
512_298,512,298,Childress,0.03,1.0
509_297,509,297,Childress,0.05,1.0
507_297,507,297,Childress,0.07,1.0
504_297,504,297,Hall,0.06,1.0
501_297,501,297,Hall,0.07,1.0
499_297,499,297,Hall,0.05,1.0
496_296,496,296,Hall,0.03,1.0
494_296,494,296,Hall,0.03,1.0
491_296,491,296,Briscoe,0.06,1.0
489_296,489,296,Briscoe,0.06,1.0
486_296,486,296,Briscoe,0.05,1.0
484_295,484,295,Briscoe,0.04,1.0
481_295,481,295,Swisher,0.04,1.0
478_295,478,295,Swisher,0.03,1.0
476_295,476,295,Swisher,0.03,1.0
473_295,473,295,Swisher,0.03,1.0
471_295,471,295,Swisher,0.02,1.0
468_295,468,295,Castro,0.04,1.0
466_294,466,294,Castro,0.04,1.0
463_294,463,294,Castro,0.06,1.0
461_294,461,294,Castro,0.06,1.0
458_294,458,294,Castro,0.08,1.0
455_294,455,294,Parmer,0.03,1.0
453_294,453,294,Parmer,0.03,1.0
450_294,450,294,Parmer,0.02,1.0
448_294,448,294,Parmer,0.04,1.0
448_291,448,291,Parmer,0.03,1.0
453_291,453,291,Parmer,0.03,1.0
456_291,456,291,Parmer,0.05,1.0
461_291,461,291,Castro,0.04,1.0
463_291,463,291,Castro,0.04,1.0
468_291,468,291,Castro,0.03,1.0
471_292,471,292,Swisher,0.02,1.0
476_292,476,292,Swisher,0.02,1.0
479_292,479,292,Swisher,0.03,1.0
484_292,484,292,Briscoe,0.02,1.0
486_293,486,293,Briscoe,0.03,1.0
491_293,491,293,Briscoe,0.05,1.0
494_293,494,293,Hall,0.06,1.0
499_293,499,293,Hall,0.07,1.0
502_294,502,294,Hall,0.09,1.0
507_294,507,294,Childress,0.08,1.0
509_294,509,294,Childress,0.06,1.0
514_295,514,295,Childress,0.08,1.0
517_292,517,292,Hardeman,0.04,1.0
515_292,515,292,Childress,0.04,1.0
510_291,510,291,Childress,0.07,1.0
507_291,507,291,Childress,0.1,1.0
504_291,504,291,Hall,0.12,1.0
502_290,502,290,Hall,0.11,1.0
499_290,499,290,Hall,0.09,1.0
494_290,494,290,Hall,0.06,1.0
492_290,492,290,Briscoe,0.08,1.0
489_290,489,290,Briscoe,0.08,1.0
487_289,487,289,Briscoe,0.06,1.0
484_289,484,289,Briscoe,0.03,1.0
479_289,479,289,Swisher,0.04,1.0
476_289,476,289,Swisher,0.05,1.0
474_289,474,289,Swisher,0.04,1.0
471_288,471,288,Swisher,0.07,1.0
469_288,469,288,Castro,0.03,1.0
463_288,463,288,Castro,0.05,1.0
461_288,461,288,Castro,0.05,1.0
458_288,458,288,Castro,0.04,1.0
456_288,456,288,Parmer,0.04,1.0
453_288,453,288,Parmer,0.05,1.0
448_287,448,287,Parmer,0.06,1.0
446_284,446,284,Parmer,0.04,1.0
448_284,448,284,Parmer,0.04,1.0
451_284,451,284,Parmer,0.07,1.0
453_285,453,285,Parmer,0.04,1.0
456_285,456,285,Parmer,0.05,1.0
458_285,458,285,Castro,0.05,1.0
461_285,461,285,Castro,0.06,1.0
464_285,464,285,Castro,0.03,1.0
466_285,466,285,Castro,0.03,1.0
469_285,469,285,Castro,0.07,1.0
471_285,471,285,Swisher,0.05,1.0
474_285,474,285,Swisher,0.08,1.0
476_286,476,286,Swisher,0.08,1.0
479_286,479,286,Swisher,0.06,1.0
482_286,482,286,Briscoe,0.02,1.0
484_286,484,286,Briscoe,0.03,1.0
487_286,487,286,Briscoe,0.06,1.0
489_286,489,286,Briscoe,0.11,1.0
492_287,492,287,Briscoe,0.13,1.0
494_287,494,287,Hall,0.08,1.0
497_287,497,287,Hall,0.09,1.0
500_287,500,287,Hall,0.13,1.0
502_287,502,287,Hall,0.11,1.0
505_288,505,288,Hall,0.12,1.0
507_288,507,288,Childress,0.1,1.0
510_288,510,288,Childress,0.05,1.0
512_288,512,288,Childress,0.06,1.0
515_288,515,288,Childress,0.05,1.0
518_289,518,289,Hardeman,0.06,1.0
520_289,520,289,Hardeman,0.05,1.0
523_289,523,289,Hardeman,0.04,1.0
525_289,525,289,Hardeman,0.02,1.0
530_290,530,290,Wilbarger,0.02,1.0
533_287,533,287,Wilbarger,0.04,1.0
528_287,528,287,Wilbarger,0.03,1.0
526_286,526,286,Hardeman,0.02,1.0
520_286,520,286,Hardeman,0.05,1.0
518_286,518,286,Hardeman,0.07,1.0
513_285,513,285,Cottle,0.05,1.0
510_285,510,285,Cottle,0.08,1.0
505_284,505,284,Cottle,0.13,1.0
502_284,502,284,Motley,0.1,1.0
497_284,497,284,Motley,0.15,1.0
495_284,495,284,Motley,0.11,1.0
490_283,490,283,Floyd,0.13,1.0
487_283,487,283,Floyd,0.06,1.0
482_283,482,283,Floyd,0.04,1.0
474_282,474,282,Hale,0.06,1.0
471_282,471,282,Hale,0.07,1.0
466_282,466,282,Lamb,0.03,1.0
464_282,464,282,Lamb,0.02,1.0
459_282,459,282,Lamb,0.05,1.0
456_281,456,281,Lamb,0.03,1.0
451_281,451,281,Bailey,0.03,1.0
448_281,448,281,Bailey,0.09,1.0
446_278,446,278,Bailey,0.09,1.0
448_278,448,278,Bailey,0.07,1.0
451_278,451,278,Bailey,0.02,1.0
454_278,454,278,Bailey,0.03,1.0
456_278,456,278,Lamb,0.03,1.0
459_278,459,278,Lamb,0.09,1.0
461_279,461,279,Lamb,0.03,1.0
464_279,464,279,Lamb,0.03,1.0
466_279,466,279,Lamb,0.05,1.0
469_279,469,279,Hale,0.07,1.0
472_279,472,279,Hale,0.04,1.0
474_279,474,279,Hale,0.06,1.0
477_279,477,279,Hale,0.06,1.0
479_280,479,280,Hale,0.08,1.0
482_280,482,280,Floyd,0.08,1.0
485_280,485,280,Floyd,0.11,1.0
487_280,487,280,Floyd,0.11,1.0
490_280,490,280,Floyd,0.16,1.0
492_280,492,280,Motley,0.06,1.0
495_281,495,281,Motley,0.07,1.0
497_281,497,281,Motley,0.14,1.0
500_281,500,281,Motley,0.15,1.0
503_281,503,281,Motley,0.25,1.0
505_281,505,281,Cottle,0.17,1.0
508_282,508,282,Cottle,0.13,1.0
510_282,510,282,Cottle,0.14,1.0
513_282,513,282,Cottle,0.08,1.0
516_282,516,282,Foard,0.07,1.0
518_282,518,282,Foard,0.06,1.0
521_283,521,283,Hardeman,0.03,1.0
523_283,523,283,Hardeman,0.02,1.0
526_283,526,283,Hardeman,0.04,1.0
528_283,528,283,Wilbarger,0.05,1.0
531_284,531,284,Wilbarger,0.05,1.0
534_284,534,284,Wilbarger,0.07,1.0
536_284,536,284,Wilbarger,0.1,1.0
539_284,539,284,Wilbarger,0.07,1.0
541_285,541,285,Wichita,0.07,1.0
547_285,547,285,Wichita,0.12,1.0
554_286,554,286,Clay,0.05,1.0
559_287,559,287,Clay,0.07,1.0
560_284,560,284,Clay,0.06,1.0
557_283,557,283,Clay,0.07,1.0
555_283,555,283,Clay,0.1,1.0
552_283,552,283,Wichita,0.06,1.0
549_282,549,282,Wichita,0.08,1.0
547_282,547,282,Wichita,0.09,1.0
544_282,544,282,Wichita,0.12,1.0
542_282,542,282,Wichita,0.07,1.0
539_281,539,281,Wilbarger,0.14,1.0
537_281,537,281,Wilbarger,0.15,1.0
534_281,534,281,Wilbarger,0.08,1.0
531_281,531,281,Wilbarger,0.07,1.0
529_280,529,280,Wilbarger,0.06,1.0
526_280,526,280,Foard,0.06,1.0
524_280,524,280,Foard,0.06,1.0
521_280,521,280,Foard,0.04,1.0
518_279,518,279,Foard,0.05,1.0
516_279,516,279,Foard,0.1,1.0
513_279,513,279,Cottle,0.06,1.0
511_279,511,279,Cottle,0.1,1.0
508_278,508,278,Cottle,0.13,1.0
505_278,505,278,Cottle,0.23,1.0
503_278,503,278,Motley,0.13,1.0
500_278,500,278,Motley,0.16,1.0
498_278,498,278,Motley,0.13,1.0
495_277,495,277,Motley,0.06,1.0
493_277,493,277,Motley,0.05,1.0
490_277,490,277,Floyd,0.13,1.0
487_277,487,277,Floyd,0.2,1.0
485_277,485,277,Floyd,0.1,1.0
482_277,482,277,Floyd,0.07,1.0
